#abscisse               ordonnée
  0.10294852573713142       -9.2350126785682524E-002
  0.10344827586206896       -9.2746730083234141E-002
  0.10394802598700649       -9.3142833880411016E-002
  0.10444777611194403       -9.3538438177213135E-002
  0.10494752623688156       -9.3933542973640510E-002
  0.10544727636181908       -9.4328148269693129E-002
  0.10594702648675662       -9.4722254065371006E-002
  0.10644677661169415       -9.5115860360674126E-002
  0.10694652673663169       -9.5508967155602503E-002
  0.10744627686156921       -9.5901574450156124E-002
  0.10794602698650674       -9.6293682244335002E-002
  0.10844577711144428       -9.6685290538139124E-002
  0.10894552723638180       -9.7076399331568503E-002
  0.10944527736131934       -9.7467008624623125E-002
  0.10994502748625687       -9.7857118417302991E-002
  0.11044477761119439       -9.8246728709608114E-002
  0.11094452773613193       -9.8635839501538480E-002
  0.11144427786106946       -9.9024450793094104E-002
  0.11194402798600700       -9.9412562584274972E-002
  0.11244377811094453       -9.9800174875081096E-002
  0.11294352823588205      -0.10018728766551246     
  0.11344327836081959      -0.10057390095556909     
  0.11394302848575712      -0.10096001474525096     
  0.11444277861069464      -0.10134562903455809     
  0.11494252873563218      -0.10173074382349045     
  0.11544227886056971      -0.10211535911204807     
  0.11594202898550725      -0.10249947490023094     
  0.11644177911044477      -0.10288309118803905     
  0.11694152923538230      -0.10326620797547242     
  0.11744127936031984      -0.10364882526253104     
  0.11794102948525736      -0.10403094304921491     
  0.11844077961019490      -0.10441256133552403     
  0.11894052973513243      -0.10479368012145840     
  0.11944027986006996      -0.10517429940701802     
  0.11994002998500750      -0.10555441919220289     
  0.12043978010994502      -0.10593403947701301     
  0.12093953023488256      -0.10631316026144838     
  0.12143928035982009      -0.10669178154550900     
  0.12193903048475761      -0.10706990332919486     
  0.12243878060969515      -0.10744752561250598     
  0.12293853073463268      -0.10782464839544234     
  0.12343828085957020      -0.10820127167800396     
  0.12393803098450774      -0.10857739546019082     
  0.12443778110944527      -0.10895301974200294     
  0.12493753123438281      -0.10932814452344031     
  0.12543728135932034      -0.10970276980450293     
  0.12593703148425786      -0.11007689558519079     
  0.12643678160919539      -0.11045052186550391     
  0.12693653173413294      -0.11082364864544228     
  0.12743628185907047      -0.11119627592500589     
  0.12793603198400799      -0.11156840370419475     
  0.12843578210894552      -0.11194003198300886     
  0.12893553223388304      -0.11231116076144823     
  0.12943528235882060      -0.11268179003951284     
  0.12993503248375812      -0.11305191981720271     
  0.13043478260869565      -0.11342155009451782     
  0.13093453273363317      -0.11379068087145819     
  0.13143428285857070      -0.11415931214802380     
  0.13193403298350825      -0.11452744392421467     
  0.13243378310844578      -0.11489507620003078     
  0.13293353323338331      -0.11526220897547215     
  0.13343328335832083      -0.11562884225053877     
  0.13393303348325836      -0.11599497602523062     
  0.13443278360819591      -0.11636061029954774     
  0.13493253373313344      -0.11672574507349009     
  0.13543228385807096      -0.11709038034705771     
  0.13593203398300849      -0.11745451612025057     
  0.13643178410794601      -0.11781815239306868     
  0.13693153423288357      -0.11818128916551204     
  0.13743128435782109      -0.11854392643758066     
  0.13793103448275862      -0.11890606420927452     
  0.13843078460769614      -0.11926770248059364     
  0.13893053473263367      -0.11962884125153800     
  0.13943028485757120      -0.11998948052210762     
  0.13993003498250875      -0.12034962029230248     
  0.14042978510744628      -0.12070926056212258     
  0.14092953523238380      -0.12106840133156795     
  0.14142928535732133      -0.12142704260063855     
  0.14192903548225885      -0.12178518436933441     
  0.14242878560719641      -0.12214282663765552     
  0.14292853573213393      -0.12249996940560189     
  0.14342828585707146      -0.12285661267317349     
  0.14392803598200898      -0.12321275644037036     
  0.14442778610694651      -0.12356840070719247     
  0.14492753623188406      -0.12392354547363983     
  0.14542728635682159      -0.12427819073971244     
  0.14592703648175911      -0.12463233650541031     
  0.14642678660669664      -0.12498598277073342     
  0.14692653673163417      -0.12533912953568177     
  0.14742628685657172      -0.12569177680025537     
  0.14792603698150925      -0.12604392456445423     
  0.14842578710644677      -0.12639557282827835     
  0.14892553723138430      -0.12674672159172770     
  0.14942528735632182      -0.12709737085480230     
  0.14992503748125938      -0.12744752061750217     
  0.15042478760619690      -0.12779717087982728     
  0.15092453773113443      -0.12814632164177764     
  0.15142428785607195      -0.12849497290335324     
  0.15192403798100948      -0.12884312466455411     
  0.15242378810594703      -0.12919077692538022     
  0.15292353823088456      -0.12953792968583158     
  0.15342328835582209      -0.12988458294590818     
  0.15392303848075961      -0.13023073670561003     
  0.15442278860569714      -0.13057639096493714     
  0.15492253873063469      -0.13092154572388950     
  0.15542228885557222      -0.13126620098246711     
  0.15592203898050974      -0.13161035674066995     
  0.15642178910544727      -0.13195401299849807     
  0.15692153923038479      -0.13229716975595143     
  0.15742128935532235      -0.13263982701303004     
  0.15792103948025987      -0.13298198476973389     
  0.15842078960519740      -0.13332364302606300     
  0.15892053973013492      -0.13366480178201737     
  0.15942028985507245      -0.13400546103759697     
  0.15992003998000998      -0.13434562079280182     
  0.16041979010494753      -0.13468528104763192     
  0.16091954022988506      -0.13502444180208728     
  0.16141929035482258      -0.13536310305616789     
  0.16191904047976011      -0.13570126480987374     
  0.16241879060469763      -0.13603892706320483     
  0.16291854072963519      -0.13637608981616120     
  0.16341829085457271      -0.13671275306874281     
  0.16391804097951024      -0.13704891682094966     
  0.16441779110444776      -0.13738458107278176     
  0.16491754122938529      -0.13771974582423913     
  0.16541729135432284      -0.13805441107532174     
  0.16591704147926037      -0.13838857682602959     
  0.16641679160419789      -0.13872224307636269     
  0.16691654172913542      -0.13905540982632103     
  0.16741629185407295      -0.13938807707590464     
  0.16791604197901050      -0.13972024482511350     
  0.16841579210394803      -0.14005191307394760     
  0.16891554222888555      -0.14038308182240694     
  0.16941529235382308      -0.14071375107049156     
  0.16991504247876060      -0.14104392081820141     
  0.17041479260369816      -0.14137359106553651     
  0.17091454272863568      -0.14170276181249686     
  0.17141429285357321      -0.14203143305908245     
  0.17191404297851073      -0.14235960480529330     
  0.17241379310344826      -0.14268727705112941     
  0.17291354322838581      -0.14301444979659075     
  0.17341329335332334      -0.14334112304167734     
  0.17391304347826086      -0.14366729678638920     
  0.17441279360319839      -0.14399297103072631     
  0.17491254372813592      -0.14431814577468866     
  0.17541229385307347      -0.14464282101827625     
  0.17591204397801100      -0.14496699676148911     
  0.17641179410294852      -0.14529067300432721     
  0.17691154422788605      -0.14561384974679056     
  0.17741129435282357      -0.14593652698887916     
  0.17791104447776113      -0.14625870473059299     
  0.17841079460269865      -0.14658038297193210     
  0.17891054472763618      -0.14690156171289645     
  0.17941029485257370      -0.14722224095348604     
  0.17991004497751123      -0.14754242069370088     
  0.18040979510244878      -0.14786210093354099     
  0.18090954522738631      -0.14818128167300634     
  0.18140929535232383      -0.14849996291209694     
  0.18190904547726136      -0.14881814465081278     
  0.18240879560219889      -0.14913582688915389     
