#abscisse               ordonnée
  0.15656229180546302      -0.13205054059007026     
  0.15722851432378415      -0.13250770860730587     
  0.15789473684210525      -0.13296398891965361     
  0.15856095936042638      -0.13341938152711319     
  0.15922718187874751      -0.13387388642968556     
  0.15989340439706862      -0.13432750362736956     
  0.16055962691538975      -0.13478023312016590     
  0.16122584943371085      -0.13523207490807465     
  0.16189207195203198      -0.13568302899109519     
  0.16255829447035311      -0.13613309536922796     
  0.16322451698867421      -0.13658227404247308     
  0.16389073950699534      -0.13703056501083019     
  0.16455696202531647      -0.13747796827429962     
  0.16522318454363757      -0.13792448383288122     
  0.16588940706195870      -0.13837011168657484     
  0.16655562958027981      -0.13881485183538048     
  0.16722185209860094      -0.13925870427929860     
  0.16788807461692207      -0.13970166901832873     
  0.16855429713524317      -0.14014374605247124     
  0.16922051965356430      -0.14058493538172576     
  0.16988674217188540      -0.14102523700609204     
  0.17055296469020653      -0.14146465092557076     
  0.17121918720852766      -0.14190317714016201     
  0.17188540972684876      -0.14234081564986539     
  0.17255163224516989      -0.14277756645468026     
  0.17321785476349100      -0.14321342955460772     
  0.17388407728181213      -0.14364840494964756     
  0.17455029980013326      -0.14408249263979936     
  0.17521652231845436      -0.14451569262506361     
  0.17588274483677549      -0.14494800490543969     
  0.17654896735509659      -0.14537942948092764     
  0.17721518987341772      -0.14580996635152840     
  0.17788141239173885      -0.14623961551724082     
  0.17854763491005995      -0.14666837697806598     
  0.17921385742838108      -0.14709625073400276     
  0.17988007994670221      -0.14752323678505203     
  0.18054630246502332      -0.14794933513121264     
  0.18121252498334445      -0.14837454577248690     
  0.18187874750166555      -0.14879886870887221     
  0.18254497001998668      -0.14922230394037039     
  0.18321119253830781      -0.14964485146698006     
  0.18387741505662891      -0.15006651128870238     
  0.18454363757495004      -0.15048728340553646     
  0.18520986009327114      -0.15090716781748312     
  0.18587608261159227      -0.15132616452454153     
  0.18654230512991340      -0.15174427352671246     
  0.18720852764823451      -0.15216149482399569     
  0.18787475016655564      -0.15257782841639034     
  0.18854097268487674      -0.15299327430389811     
  0.18920719520319787      -0.15340783248651724     
  0.18987341772151900      -0.15382150296424868     
  0.19053964023984010      -0.15423428573709247     
  0.19120586275816123      -0.15464618080504836     
  0.19187208527648236      -0.15505718816811651     
  0.19253830779480346      -0.15546730782629750     
  0.19320453031312460      -0.15587653977958976     
  0.19387075283144570      -0.15628488402799387     
  0.19453697534976683      -0.15669234057151088     
  0.19520319786808796      -0.15709890941013976     
  0.19586942038640906      -0.15750459054388091     
  0.19653564290473019      -0.15790938397273419     
