#abscisse               ordonnée
   0.0000000000000000        0.0000000000000000     
   1.2247752247752247E-003  -6.9691759255626287E-005
   2.4495504495504494E-003  -1.3938296208983587E-004
   3.6743256743256743E-003  -2.0907305208121206E-004
   4.8991008991008987E-003  -2.7876147280833831E-004
   6.1238761238761232E-003  -3.4844766784979765E-004
   7.3486513486513486E-003  -4.1813108078417370E-004
   8.5734265734265722E-003  -4.8781115519004945E-004
   9.7982017982017975E-003  -5.5748733464600867E-004
   1.1022977022977023E-002  -6.2715906273063424E-004
   1.2247752247752246E-002  -6.9682578302250955E-004
   1.3472527472527472E-002  -7.6648693910021820E-004
   1.4697302697302697E-002  -8.3614197454234330E-004
   1.5922077922077921E-002  -9.0579033292746811E-004
   1.7146853146853144E-002  -9.7543145783417576E-004
   1.8371628371628371E-002  -1.0450647928410505E-003
   1.9596403596403595E-002  -1.1146897815266746E-003
   2.0821178821178819E-002  -1.1843058674696314E-003
   2.2045954045954046E-002  -1.2539124942485048E-003
   2.3270729270729269E-002  -1.3235091054418779E-003
   2.4495504495504493E-002  -1.3930951446283336E-003
   2.5720279720279720E-002  -1.4626700553864560E-003
   2.6945054945054944E-002  -1.5322332812948282E-003
   2.8169830169830167E-002  -1.6017842659320331E-003
   2.9394605394605394E-002  -1.6713224528766542E-003
   3.0619380619380618E-002  -1.7408472857072749E-003
   3.1844155844155841E-002  -1.8103582080024783E-003
   3.3068931068931065E-002  -1.8798546633408480E-003
   3.4293706293706289E-002  -1.9493360953009671E-003
   3.5518481518481519E-002  -2.0188019474614190E-003
   3.6743256743256743E-002  -2.0882516634007876E-003
   3.7968031968031966E-002  -2.1576846866976549E-003
   3.9192807192807190E-002  -2.2271004609306050E-003
   4.0417582417582414E-002  -2.2964984296782215E-003
   4.1642357642357637E-002  -2.3658780365190869E-003
   4.2867132867132861E-002  -2.4352387250317856E-003
   4.4091908091908091E-002  -2.5045799387949006E-003
   4.5316683316683315E-002  -2.5739011213870146E-003
   4.6541458541458539E-002  -2.6432017163867103E-003
   4.7766233766233762E-002  -2.7124811673725725E-003
   4.8991008991008986E-002  -2.7817389179231843E-003
   5.0215784215784209E-002  -2.8509744116171280E-003
   5.1440559440559440E-002  -2.9201870920329887E-003
   5.2665334665334664E-002  -2.9893764027493479E-003
   5.3890109890109887E-002  -3.0585417873447898E-003
   5.5114885114885111E-002  -3.1276826893978974E-003
   5.6339660339660334E-002  -3.1967985524872541E-003
   5.7564435564435558E-002  -3.2658888201914436E-003
   5.8789210789210788E-002  -3.3349529360890487E-003
   6.0013986013986012E-002  -3.4039903437586530E-003
   6.1238761238761236E-002  -3.4730004867788399E-003
   6.2463536463536459E-002  -3.5419828087281916E-003
   6.3688311688311683E-002  -3.6109367531852936E-003
   6.4913086913086906E-002  -3.6798617637287269E-003
   6.6137862137862130E-002  -3.7487572839370762E-003
   6.7362637362637354E-002  -3.8176227573889243E-003
   6.8587412587412577E-002  -3.8864576276628551E-003
   6.9812187812187801E-002  -3.9552613383374508E-003
   7.1036963036963038E-002  -4.0240333329912975E-003
   7.2261738261738262E-002  -4.0927730552029751E-003
   7.3486513486513486E-002  -4.1614799485510676E-003
   7.4711288711288709E-002  -4.2301534566141601E-003
   7.5936063936063933E-002  -4.2987930229708331E-003
   7.7160839160839156E-002  -4.3673980911996734E-003
   7.8385614385614380E-002  -4.4359681048792626E-003
   7.9610389610389604E-002  -4.5045025075881821E-003
   8.0835164835164827E-002  -4.5730007429050186E-003
   8.2059940059940051E-002  -4.6414622544083519E-003
   8.3284715284715274E-002  -4.7098864856767696E-003
   8.4509490509490498E-002  -4.7782728802888523E-003
   8.5734265734265722E-002  -4.8466208818231825E-003
   8.6959040959040959E-002  -4.9149299338583467E-003
   8.8183816183816183E-002  -4.9831994799729249E-003
   8.9408591408591406E-002  -5.0514289637455020E-003
   9.0633366633366630E-002  -5.1196178287546603E-003
   9.1858141858141854E-002  -5.1877655185789849E-003
   9.3082917082917077E-002  -5.2558714767970563E-003
   9.4307692307692301E-002  -5.3239351469874614E-003
   9.5532467532467524E-002  -5.3919559727287816E-003
   9.6757242757242748E-002  -5.4599333975996001E-003
   9.7982017982017972E-002  -5.5278668651785002E-003
   9.9206793206793195E-002  -5.5957558190440652E-003
  0.10043156843156842       -5.6635997027748792E-003
  0.10165634365634364       -5.7313979599495253E-003
  0.10288111888111888       -5.7991500341465860E-003
  0.10410589410589410       -5.8668553689446455E-003
  0.10533066933066933       -5.9345134079222869E-003
  0.10655544455544455       -6.0021235946580926E-003
  0.10778021978021977       -6.0696853727306476E-003
  0.10900499500499500       -6.1371981857185325E-003
  0.11022977022977022       -6.2046614772003324E-003
  0.11145454545454545       -6.2720746907546331E-003
  0.11267932067932067       -6.3394372699600143E-003
  0.11390409590409589       -6.4067486583950593E-003
  0.11512887112887112       -6.4740082996383548E-003
  0.11635364635364634       -6.5412156372684797E-003
  0.11757842157842158       -6.6083701148640208E-003
  0.11880319680319680       -6.6754711760035595E-003
  0.12002797202797202       -6.7425182642656799E-003
  0.12125274725274725       -6.8095108232289663E-003
  0.12247752247752247       -6.8764482964719974E-003
  0.12370229770229769       -6.9433301275733635E-003
  0.12492707292707292       -7.0101557601116426E-003
  0.12615184815184816       -7.0769246376654214E-003
  0.12737662337662337       -7.1436362038132797E-003
  0.12860139860139860       -7.2102899021338042E-003
  0.12982617382617381       -7.2768851762055747E-003
  0.13105094905094905       -7.3434214696071779E-003
  0.13227572427572426       -7.4098982259171962E-003
  0.13350049950049950       -7.4763148887142111E-003
  0.13472527472527471       -7.5426709015768076E-003
  0.13595004995004994       -7.6089657080835715E-003
  0.13717482517482515       -7.6751987518130791E-003
  0.13839960039960039       -7.7413694763439197E-003
  0.13962437562437560       -7.8074773252546758E-003
  0.14084915084915084       -7.8735217421239297E-003
  0.14207392607392608       -7.9395021705302628E-003
  0.14329870129870129       -8.0054180540522629E-003
  0.14452347652347652       -8.0712688362685088E-003
  0.14574825174825173       -8.1370539607575863E-003
  0.14697302697302697       -8.2027728710980796E-003
  0.14819780219780218       -8.2684250108685676E-003
  0.14942257742257742       -8.3340098236476413E-003
  0.15064735264735263       -8.3995267530138744E-003
  0.15187212787212787       -8.4649752425458597E-003
  0.15309690309690308       -8.5303547358221710E-003
  0.15432167832167831       -8.5956646764214009E-003
  0.15554645354645352       -8.6609045079221268E-003
  0.15677122877122876       -8.7260736739029343E-003
  0.15799600399600400       -8.7911716179424060E-003
  0.15922077922077921       -8.8561977836191241E-003
  0.16044555444555444       -8.9211516145116746E-003
  0.16167032967032965       -8.9860325541986363E-003
  0.16289510489510489       -9.0508400462586003E-003
  0.16411988011988010       -9.1155735342701404E-003
  0.16534465534465534       -9.1802324618118474E-003
  0.16656943056943055       -9.2448162724623004E-003
  0.16779420579420579       -9.3093244098000870E-003
  0.16901898101898100       -9.3737563174037843E-003
  0.17024375624375623       -9.4381114388519816E-003
  0.17146853146853144       -9.5023892177232578E-003
  0.17269330669330668       -9.5665890975961971E-003
  0.17391808191808192       -9.6307105220493888E-003
  0.17514285714285713       -9.6947529346614065E-003
  0.17636763236763237       -9.7587157790108396E-003
  0.17759240759240758       -9.8225984986762688E-003
  0.17881718281718281       -9.8864005372362816E-003
  0.18004195804195802       -9.9501213382694551E-003
  0.18126673326673326       -1.0013760345354377E-002
  0.18249150849150847       -1.0077317002069630E-002
  0.18371628371628371       -1.0140790751993797E-002
  0.18494105894105892       -1.0204181038705460E-002
  0.18616583416583415       -1.0267487305783203E-002
  0.18739060939060936       -1.0330708996805611E-002
  0.18861538461538460       -1.0393845555351267E-002
  0.18984015984015984       -1.0456896424998755E-002
  0.19106493506493505       -1.0519861049326651E-002
  0.19228971028971029       -1.0582738871913550E-002
  0.19351448551448550       -1.0645529336338024E-002
  0.19473926073926073       -1.0708231886178666E-002
  0.19596403596403594       -1.0770845965014054E-002
  0.19718881118881118       -1.0833371016422771E-002
  0.19841358641358639       -1.0895806483983401E-002
  0.19963836163836163       -1.0958151811274530E-002
  0.20086313686313684       -1.1020406441874736E-002
  0.20208791208791207       -1.1082569819362611E-002
  0.20331268731268728       -1.1144641387316731E-002
  0.20453746253746252       -1.1206620589315680E-002
  0.20576223776223776       -1.1268506868938042E-002
  0.20698701298701297       -1.1330299669762404E-002
  0.20821178821178821       -1.1391998435367342E-002
  0.20943656343656342       -1.1453602609331445E-002
  0.21066133866133865       -1.1515111635233295E-002
  0.21188611388611386       -1.1576524956651473E-002
  0.21311088911088910       -1.1637842017164569E-002
  0.21433566433566431       -1.1699062260351157E-002
  0.21556043956043955       -1.1760185129789829E-002
  0.21678521478521476       -1.1821210069059162E-002
  0.21800999000999000       -1.1882136521737745E-002
